AUC,AUC_wo,Accuracy,Accuracy_wo,Classifier_Type,Imputer,Missingness,Repeat,columns_imp_count
0.7480513038060937,0.7474243408130647,0.6729608489989702,0.6711944284442584,LDA,tree,mnarD2,0,3
0.7442853837417153,0.7443574006119261,0.6753120036305877,0.6765390724546613,SVC,tree,mnarD2,0,3
0.7406351400456066,0.7447282930812199,0.6830339843954547,0.6788762632874273,RF,tree,mnarD2,0,3
0.8974846336775313,0.9020633380910809,0.7983348169869612,0.8078162364071145,GB,complete_case,mnarD4,0,3
0.8988349625352839,0.8792750549246909,0.8000994920668167,0.7894800230402681,GB,mean,mnarD4,0,3
0.7701485970356735,0.767395015773977,0.6942643696217556,0.6954565289487005,LDA,mean,mnarD4,0,3
0.770666196156779,0.7693302999774951,0.6984151088303573,0.6966207606779424,SVC,mean,mnarD4,0,3
0.7790426108466014,0.7823338476260211,0.698397654081793,0.697823392854026,RF,mean,mnarD4,0,3
0.9058057170154962,0.8385335915897685,0.8054319177532248,0.7528163236808574,GB,median,mnarD4,0,3
0.7654519373379968,0.7647171613725737,0.6960360266010369,0.6907193101883367,LDA,median,mnarD4,0,3
0.7641127811654193,0.7639250445911552,0.6907158192386239,0.6859751095285472,SVC,median,mnarD4,0,3
0.7804577876687668,0.7824610906749986,0.6972177130788431,0.700197238658777,RF,median,mnarD4,0,3
0.9069793118694799,0.7941290215296644,0.8101569181895936,0.720888097606954,GB,knn,mnarD4,0,3
0.7620329392185959,0.7632286852390175,0.6960150809027595,0.6907210556631932,LDA,knn,mnarD4,0,3
0.7635458430751927,0.762293869558646,0.6889511441587685,0.6895306418111047,SVC,knn,mnarD4,0,3
0.7625114780224003,0.7565586329177022,0.6942608786720428,0.6895306418111048,RF,knn,mnarD4,0,3
0.8987700557136753,0.8103656939136741,0.8030737812221815,0.7386291040477562,GB,mice,mnarD4,0,3
0.7639225882345111,0.7638665651243448,0.6871393412577891,0.6913406992372275,LDA,mice,mnarD4,0,3
0.7628362351420969,0.7606651178532153,0.6847969140004538,0.6818505524427921,SVC,mice,mnarD4,0,3
0.7602949827046764,0.7577690584691357,0.693676144595137,0.6830444572445934,RF,mice,mnarD4,0,3
