AUC,AUC_wo,Accuracy,Accuracy_wo,Classifier_Type,Imputer,Missingness,Repeat,columns_imp_count
0.5310359487329286,0.5337773663320713,0.5199999999999999,0.5309999999999999,RF,median,mcar8,0,12
0.5046834995624413,0.5212857540255826,0.501,0.51,GB,knn,mcar8,0,12
0.5455228415998863,0.5498102811481629,0.526,0.5359999999999999,LDA,knn,mcar8,0,12
0.48893523205862,0.4952797200488356,0.503,0.5050000000000001,SVC,knn,mcar8,0,12
0.48029493825733116,0.5068373524027072,0.4999999999999999,0.508,RF,knn,mcar8,0,12
0.4756582080777106,0.5355468259911225,0.48100000000000004,0.515,GB,mice,mcar8,0,12
0.48273986462271673,0.5115399835301657,0.496,0.511,LDA,mice,mcar8,0,12
0.4768174836691353,0.47121284157227245,0.475,0.48199999999999993,SVC,mice,mcar8,0,12
0.5249638889459174,0.49722179901063335,0.522,0.496,RF,mice,mcar8,0,12
0.5207197370397305,0.5071818286270404,0.511,0.508,GB,tree,mcar8,0,12
0.4886019034076277,0.5448111377764427,0.496,0.543,LDA,tree,mcar8,0,12
0.49987839720346583,0.5153428548136927,0.496,0.518,SVC,tree,mcar8,0,12
0.4939618751791145,0.5040807922328847,0.484,0.49400000000000005,RF,tree,mcar8,0,12
0.6079648314134982,0.5897768656056157,0.584,0.5609999999999999,GB,complete_case,mnarY2,1,20
0.621369162217985,0.5641453618781113,0.594,0.5599999999999999,GB,mean,mnarY2,1,20
0.5015507754498056,0.5133382228879941,0.491,0.49899999999999994,LDA,mean,mnarY2,1,20
0.4991711547996237,0.49306708170206326,0.503,0.49400000000000005,SVC,mean,mnarY2,1,20
0.5479899616737897,0.5255015468303225,0.545,0.516,RF,mean,mnarY2,1,20
0.6254528875908286,0.5639370110971023,0.569,0.54,GB,median,mnarY2,1,20
0.49842904632576684,0.5058101370865632,0.491,0.504,LDA,median,mnarY2,1,20
0.5169374606012959,0.5223452788181633,0.518,0.506,SVC,median,mnarY2,1,20
0.5323675261316618,0.5580024342836925,0.534,0.542,RF,median,mnarY2,1,20
0.5877132876972228,0.5445857774598178,0.5609999999999999,0.525,GB,knn,mnarY2,1,20
0.5236421342633741,0.5256834812796102,0.5079999999999999,0.521,LDA,knn,mnarY2,1,20
0.5119777187223604,0.5247764224296465,0.513,0.513,SVC,knn,mnarY2,1,20
0.5350820860823561,0.5294472788614996,0.5349999999999999,0.519,RF,knn,mnarY2,1,20
0.6226505555680385,0.5758491425796622,0.583,0.552,GB,mice,mnarY2,1,20
0.511674554718294,0.5237795067982153,0.518,0.514,LDA,mice,mnarY2,1,20
0.48490741106772006,0.4849997610895024,0.48200000000000004,0.48999999999999994,SVC,mice,mnarY2,1,20
0.5275415020377082,0.5408686945902372,0.525,0.5290000000000001,RF,mice,mnarY2,1,20
0.6075795526898577,0.5080001713426838,0.591,0.506,GB,tree,mnarY2,1,20
0.5109170542403729,0.5201988552402245,0.499,0.51,LDA,tree,mnarY2,1,20
0.512554225974245,0.5025529078611728,0.502,0.507,SVC,tree,mnarY2,1,20
0.5362691468339913,0.5444659196878632,0.5269999999999999,0.54,RF,tree,mnarY2,1,20
